Mods count: 352
 
                                     jar name                                      |     notes     |                 mod id                 |                 mod name                  |         mod version          |                                                                                                                                                                                                                                        mixin configs                                                                                                                                                                                                                                         |              modrinth hash               | curseforge hash
    /META-INF/jarjar/libtooltips-2.1-FORGE-1.20.1.jar                              |               | libtooltips                            | wd's Tooltips Library                     | 2.1-FORGE-1.20.1             | libtooltips.mixins.refmap.json, libtooltips.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                      |                                          |                
    /META-INF/jarjar/tiny-multiblock-lib-forge-1.20.1-3.2.0.jar                    |               | tinymultiblocklib                      | Tiny Multiblock Lib                       | 3.2.0                        | tinymultiblocklib.mixins.json, tinymultiblocklib.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/wds-selling-bin-1.4.3-FORGE-1.20.1.jar                        |               | selling_bin                            | wd's Selling Bin                          | 1.4.3-FORGE-1.20.1           |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/NeoBackports-1.2.0.jar                                    |               | neobackports                           | NeoBackports                              | 1.2.0                        | neobackports.datagen.mixins.json, neobackports.mixins.refmap.json, neobackports.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                  |                                          |                
        /META-INF/jarjar/tiny-multiblock-lib-forge-1.20.1-3.2.0.jar                |               | tinymultiblocklib                      | Tiny Multiblock Lib                       | 3.2.0                        | tinymultiblocklib.mixins.json, tinymultiblocklib.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
stardew_fishing-3.7-1.20.1.jar                                                     |               | stardew_fishing                        | Stardew Fishing                           | 3.7                          | mixins.stardew_fishing.refmap.json, mixins.stardew_fishing.json                                                                                                                                                                                                                                                                                                                                                                                                                              | 6c9d80bb6faeec33402a03ad02ce28e50fcf8253 | 3344405848     
starlight-1.1.2+forge.1cda73c.jar                                                  |               | starlight                              | Starlight                                 | 1.1.2+forge.1cda73c          | starlight.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | a915880c7834a0b0f9f300f0e3053deaa9a3205a | 3834769597     
structure_gel-1.20.1-2.16.2.jar                                                    |               | structure_gel                          | Structure Gel API                         | 2.16.2                       | structure_gel.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | ec8c59d2a69eca3249a8da673f572b40b6d59895 | 504700493      
structure_layout_optimizer-forge-1.0.11.jar                                        |               | structure_layout_optimizer             | Structure Layout Optimizer                | 1.0.11                       | structure_layout_optimizer.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                       | c2f2d42c987a611c6a14769ec02099e3439dc0f3 | 315474361      
structurify-forge-2.0.22+mc1.20.1.jar                                              |               | structurify                            | Structurify                               | 2.0.22                       | structurify-common.mixins.json, structurify-forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                | 8a4bb82f8e6ab895dbdd1429c664e27435899aea | 1325895139     
supplementaries-1.20-3.1.43-forge.jar                                              |               | supplementaries                        | Supplementaries                           | 1.20-3.1.43                  | supplementaries-common.mixins.json, supplementaries.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                              | 326d65a29981de28016e3828370d68a8f63e1798 | 1988549846     
TATOS 1.0.1_stable.jar                                                             |               | theabyss                               | The Abyss: The Other Side                 | 1.0.0                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 1639845cd14e272542b2c2cbcd1da941b455adfd | 500405735      
TerraBlender-forge-1.20.1-3.0.1.10.jar                                             |               | terrablender                           | TerraBlender                              | 3.0.1.10                     | terrablender.mixins.json, terrablender_forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                     | 3bd99fb59e8b06b04e78b5153790c1e08b2be5dc | 921691151      
terramity-0.9.8-forge-1.20.1.jar                                                   | MCreator mod  | terramity                              | Terramity                                 | 0.9.8                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 898ef261a7d05e844dc879f38b2f37333765704a | 3860915284     
the-conjurer-1.20.1-1.1.6.jar                                                      |               | conjurer_illager                       | The Conjurer                              | 1.1.6                        | conjurer_illager.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | 0b7aee55e8fd499950185ef263115228fc200c5e | 3790062426     
theinkarena-1.3.1-forge-1.20.1.jar                                                 | MCreator mod  | theinkarena                            | The Ink Arena                             | 1.3.1                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | b6ca6809a796171e3caaa9d380ab59cf79cc2bf7 | 3980758767     
toofast-1.20-0.4.3.5.jar                                                           |               | toofast                                | Too Fast                                  | 0.4.3.5                      | toofast.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | a6163b39827b483fb2976c916d99fce6cbf247a9 | 165753123      
ToolStats-Forge-1.20.1-16.0.10.jar                                                 |               | toolstats                              | ToolStats                                 | 16.0.10                      |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | b1f7f35208168d7a24f1c08c66ae358a6c2a231b | 3161072900     
tooltipoverhaul-forge-1.20.1-1.5.2.jar                                             |               | tooltipoverhaul                        | Tooltip Overhaul                          | 1.5.2                        | tooltipoverhaul.mixins.json, tooltipoverhaul.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                               | 31d0bb7df98e8bfa5a61377f5b2e57e77820cd46 | 922646372      
trade-cycling-forge-1.20.1-1.0.7.jar                                               |               | trade_cycling                          | Trade Cycling                             | 1.20.1-1.0.7                 | assets/trade_cycling/trade_cycling.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                               | b22b1bfb4381dd8f758b4e2878842c073683ca9d | 3797965636     
TravelersTitles-1.20-Forge-4.0.2.jar                                               |               | travelerstitles                        | Traveler's Titles                         | 1.20-Forge-4.0.2             | travelerstitles_forge.mixins.json, travelerstitles.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                               | 64a435eaa6e08fff5af2c720c3b6a40fe292f2f7 | 4191736142     
TreeChop-1.20.1-forge-0.19.0-fixed.jar                                             |               | treechop                               | HT's TreeChop                             | 0.19.0                       | treechop.forge.mixins.json, treechop.mixins.json, treechop.mixins.refmap.json                                                                                                                                                                                                                                                                                                                                                                                                                | ac5a20b5a2fd9ed7d6e9a0c033f53307947e5f3f | 1372756668     
twilightdelight-2.2.2.jar                                                          |               | twilightdelight                        | Twilight's Flavor & Delight               | 2.2.2                        | twilightdelight.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | 8c3a5c0e18acf3f0999dc2aeeef7c09477302d1c | 3103349280     
    /META-INF/jarjar/Registrate-MC1.20-1.3.3.jar                                   |               |                                        |                                           |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
    /META-INF/jarjar/l2library-2.4.16-slim.jar                                     |               | l2library                              | L2 Library                                | 2.4.16                       | l2library.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |                                          |                
    /META-INF/jarjar/l2serial-1.2.0.jar                                            |               |                                        |                                           |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
twilightforest-1.20.1-4.3.2508-universal.jar                                       |               | twilightforest                         | The Twilight Forest                       | 4.3.2508                     |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | fa3b506a45d3e9c465551cd533fd50c899496e9f | 3280984966     
txnilib-forge-1.0.24-1.20.1.jar                                                    |               | txnilib                                | TxniLib                                   | 1.0.24                       | mixins.txnilib.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | a1e16b7d61f0f16a162d429ee1eab9b4e3eeb9ef | 1205222699     
    /META-INF/jars/fabric-api-0.92.2+1.11.12+1.20.1.jar                            |               | fabric_api                             | Forgified Fabric API                      | 0.92.2+1.11.12+1.20.1        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/fabric-transitive-access-wideners-v1-4.3.1+1880499877.jar |               | fabric_transitive_access_wideners_v1   | Fabric Transitive Access Wideners (v1)    | 4.3.1+1880499877             |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/fabric-transfer-api-v1-3.3.5+631c9cd677.jar               |               | fabric_transfer_api_v1                 | Fabric Transfer API (v1)                  | 3.3.5+631c9cd677             | fabric-transfer-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jarjar/fabric-sound-api-v1-1.0.13+4f23bd8477.jar                 |               | fabric_sound_api_v1                    | Fabric Sound API (v1)                     | 1.0.13+4f23bd8477            | fabric-sound-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/fabric-screen-handler-api-v1-1.3.30+561530ec77.jar        |               | fabric_screen_handler_api_v1           | Fabric Screen Handler API (v1)            | 1.3.30+561530ec77            | fabric-screen-handler-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
        /META-INF/jarjar/fabric-screen-api-v1-2.0.8+45a670a577.jar                 |               | fabric_screen_api_v1                   | Fabric Screen API (v1)                    | 2.0.8+45a670a577             | fabric-screen-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                             |                                          |                
        /META-INF/jarjar/fabric-resource-loader-v0-0.11.10+bcd08ed377.jar          |               | fabric_resource_loader_v0              | Fabric Resource Loader (v0)               | 0.11.10+bcd08ed377           | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
        /META-INF/jarjar/fabric-resource-conditions-api-v1-2.3.8+9e342fc177.jar    |               | fabric_resource_conditions_api_v1      | Fabric Resource Conditions API (v1)       | 2.3.8+9e342fc177             | fabric-resource-conditions-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                |                                          |                
        /META-INF/jarjar/fabric-rendering-v1-3.0.8+66e9a48f77.jar                  |               | fabric_rendering_v1                    | Fabric Rendering (v1)                     | 3.0.8+66e9a48f77             | fabric-rendering-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/fabric-rendering-fluids-v1-3.0.28+4ac5e37a77.jar          |               | fabric_rendering_fluids_v1             | Fabric Rendering Fluids (v1)              | 3.0.28+4ac5e37a77            | fabric-rendering-fluids-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                       |                                          |                
        /META-INF/jarjar/fabric-rendering-data-attachment-v1-0.3.37+a6081afc77.jar |               | fabric_rendering_data_attachment_v1    | Fabric Rendering Data Attachment (v1)     | 0.3.37+a6081afc77            | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                      |                                          |                
        /META-INF/jarjar/fabric-renderer-indigo-1.5.2+b5b2da4177.jar               |               | fabric_renderer_indigo                 | Fabric Renderer - Indigo                  | 1.5.2+b5b2da4177             | fabric-renderer-indigo.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
        /META-INF/jarjar/fabric-renderer-api-v1-3.2.1+cf68abbe77.jar               |               | fabric_renderer_api_v1                 | Fabric Renderer API (v1)                  | 3.2.1+cf68abbe77             | fabric-renderer-api-v1.debughud.mixins.json, fabric-renderer-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/fabric-registry-sync-v0-2.3.3+1c0ea72177.jar              |               | fabric_registry_sync_v0                | Fabric Registry Sync (v0)                 | 2.3.3+1c0ea72177             | fabric-registry-sync-v0.mixins.json, fabric-registry-sync-v0.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/fabric-recipe-api-v1-1.0.21+514a076577.jar                |               | fabric_recipe_api_v1                   | Fabric Recipe API (v1)                    | 1.0.21+514a076577            | fabric-recipe-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                             |                                          |                
        /META-INF/jarjar/fabric-particles-v1-1.1.2+78e1ecb877.jar                  |               | fabric_particles_v1                    | Fabric Particles (v1)                     | 1.1.2+78e1ecb877             | fabric-particles-v1.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                       |                                          |                
        /META-INF/jarjar/fabric-object-builder-api-v1-11.1.3+4bd998fa77.jar        |               | fabric_object_builder_api_v1           | Fabric Object Builder API (v1)            | 11.1.3+4bd998fa77            | fabric-object-builder-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
        /META-INF/jarjar/fabric-networking-api-v1-1.3.11+503a202477.jar            |               | fabric_networking_api_v1               | Fabric Networking API (v1)                | 1.3.11+503a202477            | fabric-networking-api-v1.mixins.json, fabric-networking-api-v1.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                            |                                          |                
        /META-INF/jarjar/fabric-models-v0-0.4.2+7c3892a477.jar                     |               | fabric_models_v0                       | Fabric Models (v0)                        | 0.4.2+7c3892a477             |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/fabric-model-loading-api-v1-1.0.3+6274ab9d77.jar          |               | fabric_model_loading_api_v1            | Fabric Model Loading API (v1)             | 1.0.3+6274ab9d77             | fabric-model-loading-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                      |                                          |                
        /META-INF/jarjar/fabric-mining-level-api-v1-2.1.50+561530ec77.jar          |               | fabric_mining_level_api_v1             | Fabric Mining Level API (v1)              | 2.1.50+561530ec77            | fabric-mining-level-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                       |                                          |                
        /META-INF/jarjar/fabric-message-api-v1-5.1.9+52cc178c77.jar                |               | fabric_message_api_v1                  | Fabric Message API (v1)                   | 5.1.9+52cc178c77             | fabric-message-api-v1.client.mixins.json, fabric-message-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                  |                                          |                
        /META-INF/jarjar/fabric-loot-api-v2-1.2.1+eb28f93e77.jar                   |               | fabric_loot_api_v2                     | Fabric Loot API (v2)                      | 1.2.1+eb28f93e77             | fabric-loot-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                               |                                          |                
        /META-INF/jarjar/fabric-loader-2.6.0+0.15.0+1.20.1-full.jar                |               |                                        |                                           |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/fabric-lifecycle-events-v1-2.2.22+afab492177.jar          |               | fabric_lifecycle_events_v1             | Fabric Lifecycle Events (v1)              | 2.2.22+afab492177            | fabric-lifecycle-events-v1.client.mixins.json, fabric-lifecycle-events-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                        |                                          |                
        /META-INF/jarjar/fabric-key-binding-api-v1-1.0.37+561530ec77.jar           |               | fabric_key_binding_api_v1              | Fabric Key Binding API (v1)               | 1.0.37+561530ec77            | fabric-key-binding-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                        |                                          |                
        /META-INF/jarjar/fabric-item-group-api-v1-4.0.12+c9161c2d77.jar            |               | fabric_item_group_api_v1               | Fabric Item Group API (v1)                | 4.0.12+c9161c2d77            | fabric-item-group-api-v1.client.mixins.json, fabric-item-group-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                            |                                          |                
        /META-INF/jarjar/fabric-item-api-v1-2.1.28+4d0bbcfa77.jar                  |               | fabric_item_api_v1                     | Fabric Item API (v1)                      | 2.1.28+4d0bbcfa77            | fabric-item-api-v1.client.mixins.json, fabric-item-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                        |                                          |                
        /META-INF/jarjar/fabric-game-rule-api-v1-1.0.40+683d4da877.jar             |               | fabric_game_rule_api_v1                | Fabric Game Rule API (v1)                 | 1.0.40+683d4da877            | fabric-game-rule-api-v1.mixins.json, fabric-game-rule-api-v1.client.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/fabric-events-interaction-v0-0.6.2+0d0bd5a777.jar         |               | fabric_events_interaction_v0           | Fabric Events Interaction (v0)            | 0.6.2+0d0bd5a777             | fabric-events-interaction-v0.client.mixins.json, fabric-events-interaction-v0.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                    |                                          |                
        /META-INF/jarjar/fabric-entity-events-v1-1.6.0+4ca7515277.jar              |               | fabric_entity_events_v1                | Fabric Entity Events (v1)                 | 1.6.0+4ca7515277             | fabric-entity-events-v1.client.mixins.json, fabric-entity-events-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
        /META-INF/jarjar/fabric-dimensions-v1-2.1.54+8005d10d77.jar                |               | fabric_dimensions_v1                   | Fabric Dimensions API (v1)                | 2.1.54+8005d10d77            |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
